       0.13547       1.00000       0.60000       0.74405       0.49603       0.52603       0.11155       0.04958       2.62188
       0.14047       1.03691       0.60000       0.71890       0.47927       0.50927       0.11176       0.04967       2.30562
       0.14547       1.07382       0.60000       0.69758       0.46505       0.49505       0.11186       0.04972       2.04779
       0.15047       1.11073       0.60000       0.67954       0.45303       0.48303       0.11190       0.04973       1.83557
       0.15547       1.14764       0.60000       0.66435       0.44290       0.47290       0.11191       0.04974       1.65931
       0.16047       1.18455       0.60000       0.65161       0.43441       0.46441       0.11191       0.04974       1.51168
       0.16547       1.22146       0.60000       0.64101       0.42734       0.45734       0.11193       0.04975       1.38702
       0.17047       1.25837       0.60000       0.63226       0.42151       0.45151       0.11199       0.04977       1.28097
       0.17547       1.29528       0.60000       0.62513       0.41676       0.44676       0.11209       0.04982       1.19010
       0.18047       1.33219       0.60000       0.61943       0.41295       0.44295       0.11224       0.04988       1.11169
       0.18547       1.36910       0.60000       0.61497       0.40998       0.43998       0.11245       0.04998       1.04362
       0.19047       1.40601       0.60000       0.61162       0.40774       0.43774       0.11271       0.05009       0.98414
       0.19547       1.44292       0.60000       0.60923       0.40615       0.43615       0.11303       0.05024       0.93188
       0.20047       1.47983       0.60000       0.60769       0.40513       0.43513       0.11341       0.05040       0.88570
       0.20547       1.51674       0.60000       0.60692       0.40461       0.43461       0.11384       0.05060       0.84469
       0.21047       1.55365       0.60000       0.60682       0.40454       0.43454       0.11433       0.05081       0.80809
       0.21547       1.59055       0.60000       0.60732       0.40488       0.43488       0.11487       0.05105       0.77527
       0.22047       1.62746       0.60000       0.60835       0.40557       0.43557       0.11545       0.05131       0.74571
       0.22547       1.66437       0.60000       0.60986       0.40657       0.43657       0.11608       0.05159       0.71898
       0.23047       1.70128       0.60000       0.61180       0.40787       0.43787       0.11675       0.05189       0.69471
       0.23547       1.73819       0.60000       0.61413       0.40942       0.43942       0.11746       0.05220       0.67259
       0.24047       1.77510       0.60000       0.61680       0.41120       0.44120       0.11820       0.05253       0.65236
       0.24547       1.81201       0.60000       0.61978       0.41318       0.44318       0.11898       0.05288       0.63379
       0.25047       1.84892       0.60000       0.62304       0.41536       0.44536       0.11979       0.05324       0.61670
       0.25547       1.88583       0.60000       0.62656       0.41771       0.44771       0.12062       0.05361       0.60093
       0.26047       1.92274       0.60000       0.63031       0.42021       0.45021       0.12149       0.05400       0.58632
       0.26547       1.95965       0.60000       0.63427       0.42285       0.45285       0.12238       0.05439       0.57276
       0.27047       1.99656       0.60000       0.63842       0.42561       0.45561       0.12329       0.05479       0.56014
       0.27547       2.03347       0.60000       0.64275       0.42850       0.45850       0.12422       0.05521       0.54837
       0.28047       2.07038       0.60000       0.64724       0.43149       0.46149       0.12517       0.05563       0.53737
       0.28547       2.10729       0.60000       0.65187       0.43458       0.46458       0.12614       0.05606       0.52706
       0.29047       2.14420       0.60000       0.65664       0.43776       0.46776       0.12713       0.05650       0.51739
       0.29547       2.18111       0.60000       0.66153       0.44102       0.47102       0.12813       0.05695       0.50828
       0.30047       2.21802       0.60000       0.66654       0.44436       0.47436       0.12915       0.05740       0.49971
