       0.14798       1.00000       0.40000       0.78171       0.52114       0.55114       0.12318       0.05475       2.73564
       0.15298       1.03379       0.40000       0.75890       0.50593       0.53593       0.12340       0.05485       2.42437
       0.15798       1.06757       0.40000       0.73927       0.49284       0.52284       0.12351       0.05489       2.16690
       0.16298       1.10136       0.40000       0.72242       0.48161       0.51161       0.12354       0.05491       1.95219
       0.16798       1.13515       0.40000       0.70802       0.47201       0.50201       0.12353       0.05490       1.77177
       0.17298       1.16894       0.40000       0.69577       0.46385       0.49385       0.12350       0.05489       1.61905
       0.17798       1.20272       0.40000       0.68542       0.45695       0.48695       0.12347       0.05488       1.48890
       0.18298       1.23651       0.40000       0.67676       0.45117       0.48117       0.12347       0.05487       1.37724
       0.18798       1.27030       0.40000       0.66958       0.44639       0.47639       0.12350       0.05489       1.28085
       0.19298       1.30409       0.40000       0.66372       0.44248       0.47248       0.12356       0.05492       1.19714
       0.19798       1.33787       0.40000       0.65904       0.43936       0.46936       0.12368       0.05497       1.12404
       0.20298       1.37166       0.40000       0.65541       0.43694       0.46694       0.12385       0.05504       1.05986
       0.20798       1.40545       0.40000       0.65271       0.43514       0.46514       0.12407       0.05514       1.00321
       0.21298       1.43923       0.40000       0.65085       0.43390       0.46390       0.12434       0.05526       0.95298
       0.21798       1.47302       0.40000       0.64973       0.43316       0.46316       0.12467       0.05541       0.90822
       0.22298       1.50681       0.40000       0.64929       0.43286       0.46286       0.12505       0.05558       0.86816
       0.22798       1.54060       0.40000       0.64944       0.43296       0.46296       0.12548       0.05577       0.83216
       0.23298       1.57438       0.40000       0.65014       0.43343       0.46343       0.12597       0.05598       0.79967
       0.23798       1.60817       0.40000       0.65132       0.43422       0.46422       0.12649       0.05622       0.77024
       0.24298       1.64196       0.40000       0.65295       0.43530       0.46530       0.12707       0.05647       0.74349
       0.24798       1.67575       0.40000       0.65497       0.43665       0.46665       0.12768       0.05675       0.71909
       0.25298       1.70953       0.40000       0.65735       0.43823       0.46823       0.12833       0.05704       0.69675
       0.25798       1.74332       0.40000       0.66005       0.44004       0.47004       0.12902       0.05734       0.67624
       0.26298       1.77711       0.40000       0.66305       0.44204       0.47204       0.12975       0.05767       0.65736
       0.26798       1.81089       0.40000       0.66632       0.44422       0.47422       0.13050       0.05800       0.63991
       0.27298       1.84468       0.40000       0.66984       0.44656       0.47656       0.13129       0.05835       0.62377
       0.27798       1.87847       0.40000       0.67358       0.44905       0.47905       0.13210       0.05871       0.60878
       0.28298       1.91226       0.40000       0.67752       0.45168       0.48168       0.13294       0.05909       0.59483
       0.28798       1.94604       0.40000       0.68165       0.45443       0.48443       0.13381       0.05947       0.58181
       0.29298       1.97983       0.40000       0.68595       0.45730       0.48730       0.13469       0.05986       0.56965
       0.29798       2.01362       0.40000       0.69041       0.46028       0.49028       0.13560       0.06027       0.55826
       0.30298       2.04740       0.40000       0.69502       0.46335       0.49335       0.13653       0.06068       0.54757
       0.30798       2.08119       0.40000       0.69976       0.46650       0.49650       0.13747       0.06110       0.53752
       0.31298       2.11498       0.40000       0.70462       0.46974       0.49974       0.13844       0.06153       0.52805
       0.31798       2.14877       0.40000       0.70959       0.47306       0.50306       0.13942       0.06196       0.51912
       0.32298       2.18255       0.40000       0.71467       0.47645       0.50645       0.14041       0.06240       0.51068
       0.32798       2.21634       0.40000       0.71985       0.47990       0.50990       0.14142       0.06285       0.50269
       0.33298       2.25013       0.40000       0.72512       0.48342       0.51342       0.14244       0.06331       0.49511
       0.33798       2.28392       0.40000       0.73048       0.48699       0.51699       0.14347       0.06376       0.48793
       0.34298       2.31770       0.40000       0.73591       0.49061       0.52061       0.14451       0.06423       0.48110
       0.34798       2.35149       0.40000       0.74142       0.49428       0.52428       0.14557       0.06470       0.47460
       0.35298       2.38528       0.40000       0.74700       0.49800       0.52800       0.14663       0.06517       0.46840
       0.35798       2.41906       0.40000       0.75264       0.50176       0.53176       0.14771       0.06565       0.46250
       0.36298       2.45285       0.40000       0.75834       0.50556       0.53556       0.14879       0.06613       0.45686
       0.36798       2.48664       0.40000       0.76410       0.50940       0.53940       0.14989       0.06662       0.45147
       0.37298       2.52043       0.40000       0.76991       0.51327       0.54327       0.15099       0.06711       0.44631
       0.37798       2.55421       0.40000       0.77577       0.51718       0.54718       0.15210       0.06760       0.44138
       0.38298       2.58800       0.40000       0.78169       0.52112       0.55112       0.15321       0.06809       0.43665
       0.38798       2.62179       0.40000       0.78764       0.52509       0.55509       0.15434       0.06859       0.43211
       0.39298       2.65558       0.40000       0.79364       0.52909       0.55909       0.15547       0.06910       0.42775
       0.39798       2.68936       0.40000       0.79968       0.53312       0.56312       0.15660       0.06960       0.42356
       0.40298       2.72315       0.40000       0.80575       0.53717       0.56717       0.15774       0.07011       0.41953
       0.40798       2.75694       0.40000       0.81187       0.54125       0.57125       0.15889       0.07062       0.41566
       0.41298       2.79072       0.40000       0.81802       0.54534       0.57534       0.16004       0.07113       0.41193
       0.41798       2.82451       0.40000       0.82420       0.54946       0.57946       0.16120       0.07165       0.40833
       0.42298       2.85830       0.40000       0.83041       0.55361       0.58361       0.16237       0.07216       0.40487
       0.42798       2.89209       0.40000       0.83665       0.55777       0.58777       0.16354       0.07268       0.40152
       0.43298       2.92587       0.40000       0.84292       0.56195       0.59195       0.16471       0.07320       0.39830
       0.43798       2.95966       0.40000       0.84922       0.56615       0.59615       0.16589       0.07373       0.39518
       0.44298       2.99345       0.40000       0.85555       0.57036       0.60036       0.16707       0.07425       0.39217
       0.44798       3.02724       0.40000       0.86190       0.57460       0.60460       0.16825       0.07478       0.38925
       0.45298       3.06102       0.40000       0.86827       0.57885       0.60885       0.16944       0.07531       0.38643
       0.45798       3.09481       0.40000       0.87467       0.58311       0.61311       0.17064       0.07584       0.38371
       0.46298       3.12860       0.40000       0.88109       0.58739       0.61739       0.17184       0.07637       0.38106
       0.46798       3.16238       0.40000       0.88753       0.59169       0.62169       0.17304       0.07691       0.37851
       0.47298       3.19617       0.40000       0.89399       0.59599       0.62599       0.17424       0.07744       0.37603
       0.47798       3.22996       0.40000       0.90047       0.60032       0.63032       0.17545       0.07798       0.37362
       0.48298       3.26375       0.40000       0.90697       0.60465       0.63465       0.17666       0.07852       0.37129
       0.48798       3.29753       0.40000       0.91349       0.60900       0.63900       0.17788       0.07906       0.36902
       0.49298       3.33132       0.40000       0.92003       0.61336       0.64336       0.17909       0.07960       0.36683
       0.49798       3.36511       0.40000       0.92659       0.61773       0.64773       0.18031       0.08014       0.36469
       0.50298       3.39889       0.40000       0.93316       0.62211       0.65211       0.18154       0.08068       0.36262
       0.50798       3.43268       0.40000       0.93975       0.62650       0.65650       0.18277       0.08123       0.36061
       0.51298       3.46647       0.40000       0.94636       0.63090       0.66090       0.18399       0.08178       0.35865
       0.51798       3.50026       0.40000       0.95298       0.63532       0.66532       0.18523       0.08232       0.35674
       0.52298       3.53404       0.40000       0.95961       0.63974       0.66974       0.18646       0.08287       0.35489
