#muB/T	T[MeV]	p/T^4	error	nB/T^3	error	s/T^4	error	e/T^4	error	nS/T^3	error	chiS2	error
3.0	160	1.616e+00	7.504e-02	6.585e-01	1.715e-02	9.470e+00	4.089e-01	9.829e+00	4.397e-01	-4.722e-01	2.043e-02	6.263e-01	2.313e-02
3.0	161	1.647e+00	7.308e-02	6.649e-01	1.653e-02	9.575e+00	4.017e-01	9.923e+00	4.349e-01	-4.831e-01	2.059e-02	6.353e-01	2.598e-02
3.0	162	1.677e+00	7.044e-02	6.711e-01	1.598e-02	9.683e+00	3.673e-01	1.002e+01	3.954e-01	-4.943e-01	2.042e-02	6.440e-01	2.676e-02
3.0	163	1.708e+00	7.083e-02	6.771e-01	1.552e-02	9.796e+00	3.500e-01	1.012e+01	3.641e-01	-5.054e-01	2.050e-02	6.527e-01	2.597e-02
3.0	164	1.738e+00	7.332e-02	6.830e-01	1.511e-02	9.913e+00	3.689e-01	1.022e+01	3.665e-01	-5.161e-01	2.075e-02	6.614e-01	2.630e-02
3.0	165	1.768e+00	7.276e-02	6.887e-01	1.460e-02	1.004e+01	3.939e-01	1.033e+01	3.822e-01	-5.261e-01	2.039e-02	6.701e-01	2.492e-02
3.0	166	1.798e+00	6.558e-02	6.942e-01	1.397e-02	1.017e+01	3.893e-01	1.045e+01	3.772e-01	-5.351e-01	1.890e-02	6.786e-01	2.191e-02
3.0	167	1.828e+00	5.735e-02	6.995e-01	1.328e-02	1.030e+01	3.667e-01	1.057e+01	3.612e-01	-5.432e-01	1.740e-02	6.866e-01	2.265e-02
3.0	168	1.859e+00	5.620e-02	7.047e-01	1.266e-02	1.043e+01	3.536e-01	1.069e+01	3.579e-01	-5.508e-01	1.704e-02	6.937e-01	2.562e-02
3.0	169	1.889e+00	6.234e-02	7.098e-01	1.217e-02	1.057e+01	3.587e-01	1.081e+01	3.712e-01	-5.581e-01	1.806e-02	6.999e-01	2.591e-02
3.0	170	1.919e+00	6.752e-02	7.147e-01	1.180e-02	1.071e+01	3.633e-01	1.093e+01	3.790e-01	-5.656e-01	1.946e-02	7.054e-01	2.329e-02
3.0	171	1.949e+00	6.590e-02	7.195e-01	1.155e-02	1.084e+01	3.478e-01	1.105e+01	3.611e-01	-5.736e-01	1.991e-02	7.105e-01	1.957e-02
3.0	172	1.978e+00	6.117e-02	7.242e-01	1.144e-02	1.097e+01	3.279e-01	1.116e+01	3.332e-01	-5.819e-01	1.909e-02	7.154e-01	1.690e-02
3.0	173	2.008e+00	5.933e-02	7.288e-01	1.139e-02	1.110e+01	3.270e-01	1.128e+01	3.204e-01	-5.906e-01	1.774e-02	7.204e-01	1.619e-02
3.0	174	2.037e+00	6.141e-02	7.332e-01	1.127e-02	1.122e+01	3.444e-01	1.138e+01	3.276e-01	-5.992e-01	1.660e-02	7.258e-01	1.606e-02
3.0	175	2.067e+00	6.195e-02	7.376e-01	1.103e-02	1.134e+01	3.542e-01	1.149e+01	3.327e-01	-6.077e-01	1.596e-02	7.315e-01	1.568e-02
3.0	176	2.096e+00	5.607e-02	7.418e-01	1.074e-02	1.147e+01	3.368e-01	1.160e+01	3.158e-01	-6.158e-01	1.560e-02	7.375e-01	1.611e-02
3.0	177	2.125e+00	4.848e-02	7.460e-01	1.048e-02	1.158e+01	3.126e-01	1.170e+01	2.962e-01	-6.235e-01	1.524e-02	7.434e-01	1.634e-02
3.0	178	2.154e+00	4.758e-02	7.501e-01	1.024e-02	1.170e+01	3.089e-01	1.180e+01	2.989e-01	-6.309e-01	1.472e-02	7.491e-01	1.488e-02
3.0	179	2.182e+00	5.447e-02	7.541e-01	9.919e-03	1.182e+01	3.258e-01	1.190e+01	3.208e-01	-6.379e-01	1.407e-02	7.546e-01	1.335e-02
3.0	180	2.210e+00	6.132e-02	7.580e-01	9.514e-03	1.193e+01	3.347e-01	1.199e+01	3.322e-01	-6.445e-01	1.343e-02	7.599e-01	1.325e-02
3.0	181	2.238e+00	6.227e-02	7.619e-01	9.119e-03	1.203e+01	3.115e-01	1.208e+01	3.108e-01	-6.509e-01	1.298e-02	7.652e-01	1.350e-02
3.0	182	2.265e+00	5.971e-02	7.657e-01	8.792e-03	1.214e+01	2.726e-01	1.217e+01	2.749e-01	-6.570e-01	1.283e-02	7.703e-01	1.317e-02
3.0	183	2.293e+00	5.811e-02	7.695e-01	8.531e-03	1.224e+01	2.502e-01	1.226e+01	2.570e-01	-6.628e-01	1.297e-02	7.753e-01	1.249e-02
3.0	184	2.321e+00	5.885e-02	7.731e-01	8.354e-03	1.234e+01	2.589e-01	1.234e+01	2.684e-01	-6.685e-01	1.322e-02	7.802e-01	1.193e-02
3.0	185	2.349e+00	5.897e-02	7.768e-01	8.335e-03	1.244e+01	2.768e-01	1.242e+01	2.857e-01	-6.739e-01	1.335e-02	7.850e-01	1.167e-02
3.0	186	2.378e+00	5.527e-02	7.803e-01	8.464e-03	1.254e+01	2.805e-01	1.250e+01	2.866e-01	-6.792e-01	1.324e-02	7.897e-01	1.131e-02
3.0	187	2.407e+00	5.094e-02	7.839e-01	8.578e-03	1.264e+01	2.803e-01	1.258e+01	2.840e-01	-6.844e-01	1.305e-02	7.943e-01	1.048e-02
3.0	188	2.436e+00	5.036e-02	7.873e-01	8.558e-03	1.273e+01	2.906e-01	1.266e+01	2.946e-01	-6.893e-01	1.300e-02	7.987e-01	9.586e-03
3.0	189	2.465e+00	5.334e-02	7.908e-01	8.473e-03	1.282e+01	3.066e-01	1.273e+01	3.128e-01	-6.942e-01	1.327e-02	8.031e-01	9.210e-03
3.0	190	2.494e+00	5.517e-02	7.941e-01	8.388e-03	1.291e+01	3.080e-01	1.280e+01	3.159e-01	-6.990e-01	1.392e-02	8.073e-01	9.533e-03
3.0	191	2.522e+00	5.266e-02	7.975e-01	8.246e-03	1.300e+01	2.840e-01	1.288e+01	2.913e-01	-7.036e-01	1.483e-02	8.114e-01	1.004e-02
3.0	192	2.549e+00	4.965e-02	8.008e-01	7.994e-03	1.309e+01	2.619e-01	1.295e+01	2.674e-01	-7.082e-01	1.574e-02	8.154e-01	1.002e-02
3.0	193	2.575e+00	5.080e-02	8.040e-01	7.752e-03	1.318e+01	2.710e-01	1.301e+01	2.757e-01	-7.127e-01	1.637e-02	8.193e-01	9.453e-03
3.0	194	2.601e+00	5.515e-02	8.073e-01	7.598e-03	1.326e+01	3.020e-01	1.308e+01	3.076e-01	-7.172e-01	1.644e-02	8.230e-01	9.019e-03
3.0	195	2.626e+00	5.711e-02	8.105e-01	7.449e-03	1.334e+01	3.190e-01	1.314e+01	3.257e-01	-7.216e-01	1.590e-02	8.266e-01	9.242e-03
3.0	196	2.650e+00	5.303e-02	8.136e-01	7.262e-03	1.341e+01	3.010e-01	1.320e+01	3.067e-01	-7.260e-01	1.496e-02	8.301e-01	9.931e-03
3.0	197	2.673e+00	4.729e-02	8.167e-01	7.133e-03	1.348e+01	2.734e-01	1.326e+01	2.754e-01	-7.304e-01	1.388e-02	8.336e-01	1.037e-02
3.0	198	2.697e+00	4.646e-02	8.197e-01	7.054e-03	1.355e+01	2.718e-01	1.331e+01	2.688e-01	-7.346e-01	1.296e-02	8.369e-01	1.015e-02
3.0	199	2.720e+00	5.127e-02	8.227e-01	6.896e-03	1.362e+01	2.983e-01	1.337e+01	2.912e-01	-7.388e-01	1.241e-02	8.401e-01	9.772e-03
3.0	200	2.744e+00	5.564e-02	8.257e-01	6.667e-03	1.369e+01	3.192e-01	1.342e+01	3.091e-01	-7.430e-01	1.227e-02	8.432e-01	9.791e-03
3.0	201	2.769e+00	5.485e-02	8.286e-01	6.459e-03	1.377e+01	3.092e-01	1.348e+01	2.968e-01	-7.470e-01	1.232e-02	8.463e-01	1.013e-02
3.0	202	2.795e+00	5.181e-02	8.315e-01	6.287e-03	1.384e+01	2.875e-01	1.354e+01	2.749e-01	-7.510e-01	1.225e-02	8.492e-01	1.003e-02
3.0	203	2.821e+00	5.109e-02	8.343e-01	6.205e-03	1.392e+01	2.835e-01	1.360e+01	2.752e-01	-7.549e-01	1.195e-02	8.522e-01	9.001e-03
3.0	204	2.846e+00	5.332e-02	8.371e-01	6.288e-03	1.400e+01	3.007e-01	1.367e+01	2.994e-01	-7.586e-01	1.154e-02	8.550e-01	7.736e-03
3.0	205	2.871e+00	5.451e-02	8.397e-01	6.384e-03	1.408e+01	3.127e-01	1.373e+01	3.173e-01	-7.622e-01	1.120e-02	8.578e-01	7.333e-03
3.0	206	2.895e+00	5.120e-02	8.424e-01	6.299e-03	1.416e+01	2.965e-01	1.379e+01	3.055e-01	-7.656e-01	1.105e-02	8.606e-01	7.907e-03
3.0	207	2.918e+00	4.664e-02	8.450e-01	6.136e-03	1.424e+01	2.702e-01	1.386e+01	2.830e-01	-7.688e-01	1.104e-02	8.633e-01	8.331e-03
3.0	208	2.940e+00	4.591e-02	8.475e-01	5.948e-03	1.432e+01	2.642e-01	1.392e+01	2.797e-01	-7.719e-01	1.096e-02	8.660e-01	8.046e-03
3.0	209	2.963e+00	4.962e-02	8.500e-01	5.742e-03	1.439e+01	2.846e-01	1.398e+01	3.006e-01	-7.747e-01	1.058e-02	8.686e-01	7.868e-03
3.0	210	2.985e+00	5.297e-02	8.524e-01	5.687e-03	1.446e+01	3.042e-01	1.404e+01	3.197e-01	-7.772e-01	1.001e-02	8.711e-01	8.468e-03
3.0	211	3.007e+00	5.182e-02	8.547e-01	5.646e-03	1.453e+01	2.988e-01	1.409e+01	3.142e-01	-7.796e-01	9.768e-03	8.735e-01	9.315e-03
3.0	212	3.029e+00	4.845e-02	8.570e-01	5.487e-03	1.459e+01	2.827e-01	1.413e+01	2.977e-01	-7.819e-01	1.030e-02	8.758e-01	9.472e-03
3.0	213	3.051e+00	4.708e-02	8.593e-01	5.430e-03	1.464e+01	2.800e-01	1.417e+01	2.929e-01	-7.841e-01	1.155e-02	8.780e-01	9.080e-03
3.0	214	3.074e+00	4.930e-02	8.614e-01	5.323e-03	1.469e+01	2.948e-01	1.420e+01	3.045e-01	-7.863e-01	1.301e-02	8.800e-01	8.936e-03
3.0	215	3.096e+00	5.250e-02	8.635e-01	5.066e-03	1.473e+01	3.078e-01	1.423e+01	3.149e-01	-7.885e-01	1.411e-02	8.820e-01	9.399e-03
3.0	216	3.118e+00	5.364e-02	8.655e-01	4.905e-03	1.477e+01	3.014e-01	1.425e+01	3.073e-01	-7.908e-01	1.447e-02	8.838e-01	9.913e-03
3.0	217	3.141e+00	5.367e-02	8.676e-01	4.875e-03	1.480e+01	2.870e-01	1.426e+01	2.918e-01	-7.932e-01	1.430e-02	8.855e-01	9.929e-03
3.0	218	3.163e+00	5.414e-02	8.696e-01	4.913e-03	1.483e+01	2.824e-01	1.427e+01	2.853e-01	-7.958e-01	1.414e-02	8.871e-01	9.428e-03
3.0	219	3.184e+00	5.474e-02	8.715e-01	4.972e-03	1.486e+01	2.899e-01	1.429e+01	2.896e-01	-7.985e-01	1.438e-02	8.886e-01	8.660e-03
3.0	220	3.205e+00	5.348e-02	8.734e-01	4.980e-03	1.489e+01	2.940e-01	1.431e+01	2.891e-01	-8.014e-01	1.493e-02	8.900e-01	8.008e-03
3.0	221	3.225e+00	4.953e-02	8.753e-01	4.988e-03	1.493e+01	2.809e-01	1.433e+01	2.706e-01	-8.044e-01	1.533e-02	8.914e-01	7.821e-03
3.0	222	3.244e+00	4.687e-02	8.771e-01	4.885e-03	1.498e+01	2.635e-01	1.437e+01	2.496e-01	-8.077e-01	1.508e-02	8.927e-01	8.130e-03
3.0	223	3.263e+00	4.887e-02	8.788e-01	4.696e-03	1.503e+01	2.607e-01	1.441e+01	2.479e-01	-8.111e-01	1.431e-02	8.940e-01	8.586e-03
3.0	224	3.282e+00	5.358e-02	8.806e-01	4.658e-03	1.509e+01	2.740e-01	1.445e+01	2.659e-01	-8.146e-01	1.380e-02	8.952e-01	8.732e-03
3.0	225	3.302e+00	5.593e-02	8.822e-01	4.703e-03	1.514e+01	2.848e-01	1.449e+01	2.812e-01	-8.182e-01	1.416e-02	8.965e-01	8.442e-03
3.0	226	3.322e+00	5.314e-02	8.839e-01	4.743e-03	1.520e+01	2.779e-01	1.453e+01	2.774e-01	-8.217e-01	1.528e-02	8.977e-01	7.963e-03
3.0	227	3.343e+00	4.907e-02	8.854e-01	4.734e-03	1.525e+01	2.663e-01	1.457e+01	2.682e-01	-8.252e-01	1.634e-02	8.989e-01	7.640e-03
3.0	228	3.365e+00	4.878e-02	8.869e-01	4.772e-03	1.530e+01	2.667e-01	1.460e+01	2.708e-01	-8.286e-01	1.651e-02	9.001e-01	7.724e-03
3.0	229	3.386e+00	5.249e-02	8.884e-01	4.888e-03	1.535e+01	2.780e-01	1.463e+01	2.832e-01	-8.318e-01	1.558e-02	9.013e-01	8.162e-03
3.0	230	3.407e+00	5.540e-02	8.898e-01	4.903e-03	1.539e+01	2.815e-01	1.465e+01	2.864e-01	-8.348e-01	1.404e-02	9.024e-01	8.619e-03
3.0	231	3.427e+00	5.393e-02	8.912e-01	4.786e-03	1.542e+01	2.640e-01	1.467e+01	2.676e-01	-8.377e-01	1.249e-02	9.035e-01	8.729e-03
3.0	232	3.446e+00	5.126e-02	8.925e-01	4.571e-03	1.545e+01	2.422e-01	1.468e+01	2.456e-01	-8.404e-01	1.143e-02	9.045e-01	8.458e-03
3.0	233	3.464e+00	5.160e-02	8.938e-01	4.363e-03	1.547e+01	2.393e-01	1.469e+01	2.444e-01	-8.429e-01	1.087e-02	9.055e-01	8.073e-03
3.0	234	3.482e+00	5.492e-02	8.951e-01	4.310e-03	1.550e+01	2.556e-01	1.470e+01	2.628e-01	-8.451e-01	1.045e-02	9.065e-01	7.881e-03
3.0	235	3.499e+00	5.700e-02	8.963e-01	4.389e-03	1.554e+01	2.669e-01	1.472e+01	2.746e-01	-8.472e-01	9.950e-03	9.074e-01	8.015e-03
3.0	236	3.515e+00	5.472e-02	8.974e-01	4.534e-03	1.558e+01	2.548e-01	1.476e+01	2.611e-01	-8.491e-01	9.513e-03	9.084e-01	8.311e-03
3.0	237	3.531e+00	5.134e-02	8.985e-01	4.603e-03	1.563e+01	2.362e-01	1.479e+01	2.404e-01	-8.509e-01	9.366e-03	9.093e-01	8.429e-03
3.0	238	3.547e+00	5.132e-02	8.995e-01	4.599e-03	1.568e+01	2.349e-01	1.483e+01	2.378e-01	-8.526e-01	9.548e-03	9.103e-01	8.195e-03
3.0	239	3.563e+00	5.478e-02	9.006e-01	4.586e-03	1.573e+01	2.518e-01	1.487e+01	2.542e-01	-8.541e-01	9.850e-03	9.112e-01	7.832e-03
3.0	240	3.580e+00	5.740e-02	9.015e-01	4.545e-03	1.578e+01	2.632e-01	1.490e+01	2.655e-01	-8.556e-01	9.984e-03	9.122e-01	7.689e-03
3.5	125	6.828e-01	1.157e-01	3.872e-01	1.732e-02	5.071e+00	9.865e-01	5.743e+00	1.014e+00				
3.5	126	7.140e-01	1.077e-01	4.097e-01	1.930e-02	5.310e+00	9.839e-01	6.030e+00	1.013e+00				
3.5	127	7.463e-01	9.711e-02	4.318e-01	2.127e-02	5.549e+00	9.706e-01	6.314e+00	9.985e-01				
3.5	128	7.797e-01	9.734e-02	4.533e-01	2.299e-02	5.785e+00	9.713e-01	6.592e+00	9.968e-01				
3.5	129	8.142e-01	1.089e-01	4.740e-01	2.393e-02	6.018e+00	9.888e-01	6.863e+00	1.012e+00				
3.5	130	8.496e-01	1.187e-01	4.938e-01	2.420e-02	6.247e+00	1.005e+00	7.125e+00	1.025e+00	-2.524e-01	1.744e-02	2.547e-01	1.524e-02
3.5	131	8.859e-01	1.164e-01	5.128e-01	2.429e-02	6.469e+00	1.006e+00	7.378e+00	1.022e+00	-2.674e-01	1.842e-02	2.703e-01	1.498e-02
3.5	132	9.230e-01	1.079e-01	5.309e-01	2.442e-02	6.686e+00	1.009e+00	7.622e+00	1.022e+00	-2.826e-01	1.936e-02	2.877e-01	1.605e-02
3.5	133	9.606e-01	1.034e-01	5.483e-01	2.447e-02	6.898e+00	1.029e+00	7.856e+00	1.043e+00	-2.979e-01	2.022e-02	3.060e-01	1.723e-02
3.5	134	9.988e-01	1.067e-01	5.649e-01	2.449e-02	7.104e+00	1.058e+00	8.083e+00	1.079e+00	-3.133e-01	2.140e-02	3.246e-01	1.511e-02
3.5	135	1.037e+00	1.112e-01	5.809e-01	2.466e-02	7.307e+00	1.067e+00	8.303e+00	1.098e+00	-3.288e-01	2.241e-02	3.434e-01	1.665e-02
3.5	136	1.076e+00	1.090e-01	5.962e-01	2.505e-02	7.506e+00	1.033e+00	8.516e+00	1.074e+00	-3.444e-01	2.242e-02	3.624e-01	1.766e-02
3.5	137	1.116e+00	1.025e-01	6.110e-01	2.560e-02	7.701e+00	9.776e-01	8.724e+00	1.027e+00	-3.599e-01	2.169e-02	3.815e-01	1.884e-02
3.5	138	1.155e+00	9.788e-02	6.253e-01	2.621e-02	7.890e+00	9.293e-01	8.923e+00	9.822e-01	-3.751e-01	2.121e-02	4.003e-01	2.221e-02
3.5	139	1.195e+00	9.699e-02	6.391e-01	2.669e-02	8.072e+00	8.964e-01	9.114e+00	9.479e-01	-3.897e-01	2.101e-02	4.187e-01	2.084e-02
3.5	140	1.235e+00	9.524e-02	6.523e-01	2.677e-02	8.246e+00	8.604e-01	9.294e+00	9.071e-01	-4.035e-01	2.047e-02	4.370e-01	1.907e-02
3.5	141	1.275e+00	8.778e-02	6.650e-01	2.650e-02	8.410e+00	8.048e-01	9.463e+00	8.455e-01	-4.165e-01	2.018e-02	4.557e-01	1.953e-02
3.5	142	1.315e+00	8.021e-02	6.773e-01	2.616e-02	8.566e+00	7.583e-01	9.622e+00	7.917e-01	-4.290e-01	2.094e-02	4.747e-01	2.089e-02
3.5	143	1.355e+00	8.060e-02	6.891e-01	2.598e-02	8.714e+00	7.587e-01	9.771e+00	7.836e-01	-4.413e-01	2.239e-02	4.933e-01	2.380e-02
3.5	144	1.394e+00	8.864e-02	7.004e-01	2.604e-02	8.855e+00	8.055e-01	9.912e+00	8.232e-01	-4.535e-01	2.348e-02	5.109e-01	2.405e-02
3.5	145	1.433e+00	9.576e-02	7.113e-01	2.629e-02	8.991e+00	8.578e-01	1.005e+01	8.719e-01	-4.658e-01	2.392e-02	5.274e-01	2.410e-02
3.5	146	1.472e+00	9.552e-02	7.217e-01	2.659e-02	9.124e+00	8.782e-01	1.018e+01	8.925e-01	-4.781e-01	2.434e-02	5.429e-01	2.499e-02
3.5	147	1.511e+00	9.171e-02	7.317e-01	2.668e-02	9.252e+00	8.737e-01	1.030e+01	8.894e-01	-4.905e-01	2.490e-02	5.576e-01	2.519e-02
3.5	148	1.549e+00	9.023e-02	7.413e-01	2.636e-02	9.376e+00	8.604e-01	1.042e+01	8.765e-01	-5.029e-01	2.516e-02	5.715e-01	2.679e-02
3.5	149	1.586e+00	9.227e-02	7.506e-01	2.570e-02	9.494e+00	8.380e-01	1.054e+01	8.520e-01	-5.152e-01	2.522e-02	5.844e-01	2.566e-02
3.5	150	1.624e+00	9.319e-02	7.595e-01	2.494e-02	9.607e+00	7.865e-01	1.064e+01	7.965e-01	-5.278e-01	2.579e-02	5.966e-01	2.261e-02
3.5	151	1.662e+00	8.872e-02	7.681e-01	2.422e-02	9.714e+00	6.916e-01	1.074e+01	6.970e-01	-5.406e-01	2.692e-02	6.082e-01	2.307e-02
3.5	152	1.699e+00	8.303e-02	7.764e-01	2.358e-02	9.816e+00	5.910e-01	1.083e+01	5.925e-01	-5.539e-01	2.804e-02	6.193e-01	2.392e-02
3.5	153	1.736e+00	8.220e-02	7.843e-01	2.307e-02	9.914e+00	5.394e-01	1.092e+01	5.381e-01	-5.676e-01	2.866e-02	6.299e-01	2.630e-02
3.5	154	1.774e+00	8.661e-02	7.920e-01	2.270e-02	1.001e+01	5.468e-01	1.101e+01	5.432e-01	-5.816e-01	2.901e-02	6.401e-01	2.890e-02
3.5	155	1.810e+00	9.009e-02	7.993e-01	2.235e-02	1.010e+01	5.576e-01	1.109e+01	5.517e-01	-5.952e-01	2.948e-02	6.501e-01	2.855e-02
3.5	156	1.847e+00	8.716e-02	8.064e-01	2.190e-02	1.020e+01	5.173e-01	1.118e+01	5.101e-01	-6.080e-01	2.949e-02	6.601e-01	2.878e-02
3.5	157	1.883e+00	8.078e-02	8.132e-01	2.132e-02	1.030e+01	4.485e-01	1.126e+01	4.448e-01	-6.197e-01	2.807e-02	6.700e-01	2.771e-02
3.5	158	1.918e+00	7.653e-02	8.198e-01	2.070e-02	1.040e+01	4.085e-01	1.135e+01	4.163e-01	-6.300e-01	2.596e-02	6.797e-01	2.516e-02
3.5	159	1.953e+00	7.653e-02	8.262e-01	2.013e-02	1.050e+01	4.242e-01	1.143e+01	4.464e-01	-6.394e-01	2.487e-02	6.887e-01	2.657e-02
3.5	160	1.988e+00	7.739e-02	8.324e-01	1.963e-02	1.060e+01	4.531e-01	1.152e+01	4.846e-01	-6.483e-01	2.547e-02	6.964e-01	2.833e-02
3.5	161	2.022e+00	7.520e-02	8.383e-01	1.923e-02	1.070e+01	4.454e-01	1.162e+01	4.785e-01	-6.572e-01	2.707e-02	7.031e-01	2.658e-02
3.5	162	2.056e+00	7.257e-02	8.441e-01	1.895e-02	1.081e+01	4.157e-01	1.171e+01	4.424e-01	-6.665e-01	2.827e-02	7.090e-01	2.268e-02
3.5	163	2.089e+00	7.301e-02	8.496e-01	1.874e-02	1.093e+01	4.034e-01	1.181e+01	4.161e-01	-6.764e-01	2.808e-02	7.146e-01	1.950e-02
3.5	164	2.122e+00	7.554e-02	8.550e-01	1.850e-02	1.104e+01	4.230e-01	1.191e+01	4.211e-01	-6.865e-01	2.700e-02	7.202e-01	1.867e-02
3.5	165	2.155e+00	7.508e-02	8.602e-01	1.813e-02	1.117e+01	4.469e-01	1.202e+01	4.375e-01	-6.966e-01	2.578e-02	7.263e-01	1.890e-02
3.5	166	2.188e+00	6.817e-02	8.653e-01	1.766e-02	1.130e+01	4.427e-01	1.214e+01	4.344e-01	-7.066e-01	2.475e-02	7.328e-01	1.919e-02
3.5	167	2.220e+00	6.022e-02	8.702e-01	1.718e-02	1.143e+01	4.217e-01	1.226e+01	4.199e-01	-7.162e-01	2.382e-02	7.395e-01	1.998e-02
3.5	168	2.253e+00	5.896e-02	8.750e-01	1.670e-02	1.157e+01	4.081e-01	1.238e+01	4.144e-01	-7.252e-01	2.297e-02	7.460e-01	1.934e-02
3.5	169	2.286e+00	6.460e-02	8.797e-01	1.615e-02	1.171e+01	4.100e-01	1.250e+01	4.219e-01	-7.337e-01	2.206e-02	7.522e-01	1.705e-02
3.5	170	2.318e+00	6.934e-02	8.842e-01	1.555e-02	1.184e+01	4.113e-01	1.262e+01	4.245e-01	-7.419e-01	2.108e-02	7.581e-01	1.557e-02
3.5	171	2.350e+00	6.740e-02	8.887e-01	1.497e-02	1.198e+01	3.951e-01	1.274e+01	4.051e-01	-7.495e-01	2.011e-02	7.640e-01	1.528e-02
3.5	172	2.382e+00	6.236e-02	8.930e-01	1.442e-02	1.211e+01	3.760e-01	1.285e+01	3.780e-01	-7.569e-01	1.931e-02	7.697e-01	1.488e-02
3.5	173	2.414e+00	6.015e-02	8.973e-01	1.390e-02	1.224e+01	3.749e-01	1.297e+01	3.660e-01	-7.639e-01	1.878e-02	7.752e-01	1.427e-02
3.5	174	2.446e+00	6.189e-02	9.014e-01	1.342e-02	1.237e+01	3.914e-01	1.308e+01	3.730e-01	-7.705e-01	1.853e-02	7.805e-01	1.387e-02
3.5	175	2.477e+00	6.227e-02	9.055e-01	1.306e-02	1.249e+01	4.024e-01	1.319e+01	3.791e-01	-7.770e-01	1.846e-02	7.857e-01	1.373e-02
3.5	176	2.508e+00	5.644e-02	9.095e-01	1.286e-02	1.262e+01	3.897e-01	1.329e+01	3.666e-01	-7.831e-01	1.839e-02	7.908e-01	1.330e-02
3.5	177	2.539e+00	4.912e-02	9.134e-01	1.273e-02	1.274e+01	3.706e-01	1.340e+01	3.520e-01	-7.891e-01	1.812e-02	7.957e-01	1.235e-02
3.5	178	2.570e+00	4.856e-02	9.173e-01	1.252e-02	1.286e+01	3.676e-01	1.350e+01	3.561e-01	-7.949e-01	1.769e-02	8.005e-01	1.137e-02
3.5	179	2.601e+00	5.566e-02	9.211e-01	1.226e-02	1.298e+01	3.809e-01	1.360e+01	3.756e-01	-8.005e-01	1.727e-02	8.051e-01	1.091e-02
3.5	180	2.631e+00	6.263e-02	9.248e-01	1.200e-02	1.309e+01	3.871e-01	1.370e+01	3.854e-01	-8.060e-01	1.710e-02	8.095e-01	1.093e-02
3.5	181	2.660e+00	6.370e-02	9.285e-01	1.174e-02	1.321e+01	3.654e-01	1.380e+01	3.658e-01	-8.114e-01	1.729e-02	8.138e-01	1.078e-02
3.5	182	2.690e+00	6.125e-02	9.322e-01	1.140e-02	1.332e+01	3.306e-01	1.389e+01	3.337e-01	-8.166e-01	1.789e-02	8.180e-01	1.004e-02
3.5	183	2.719e+00	5.964e-02	9.358e-01	1.099e-02	1.342e+01	3.100e-01	1.398e+01	3.164e-01	-8.217e-01	1.873e-02	8.219e-01	9.262e-03
3.5	184	2.749e+00	6.025e-02	9.393e-01	1.062e-02	1.353e+01	3.150e-01	1.407e+01	3.235e-01	-8.267e-01	1.957e-02	8.258e-01	9.201e-03
3.5	185	2.779e+00	6.016e-02	9.428e-01	1.031e-02	1.363e+01	3.290e-01	1.415e+01	3.368e-01	-8.317e-01	2.013e-02	8.295e-01	9.883e-03
3.5	186	2.809e+00	5.623e-02	9.463e-01	9.994e-03	1.373e+01	3.326e-01	1.424e+01	3.373e-01	-8.367e-01	2.013e-02	8.331e-01	1.055e-02
3.5	187	2.840e+00	5.156e-02	9.497e-01	9.714e-03	1.383e+01	3.334e-01	1.432e+01	3.356e-01	-8.415e-01	1.953e-02	8.366e-01	1.064e-02
3.5	188	2.871e+00	5.059e-02	9.531e-01	9.545e-03	1.393e+01	3.429e-01	1.440e+01	3.454e-01	-8.464e-01	1.851e-02	8.399e-01	1.049e-02
3.5	189	2.902e+00	5.330e-02	9.565e-01	9.450e-03	1.403e+01	3.568e-01	1.447e+01	3.619e-01	-8.512e-01	1.732e-02	8.432e-01	1.065e-02
3.5	190	2.932e+00	5.510e-02	9.598e-01	9.322e-03	1.412e+01	3.584e-01	1.455e+01	3.653e-01	-8.560e-01	1.625e-02	8.463e-01	1.102e-02
3.5	191	2.962e+00	5.280e-02	9.630e-01	9.149e-03	1.422e+01	3.388e-01	1.463e+01	3.451e-01	-8.607e-01	1.554e-02	8.494e-01	1.089e-02
3.5	192	2.990e+00	5.019e-02	9.662e-01	8.991e-03	1.431e+01	3.217e-01	1.470e+01	3.264e-01	-8.653e-01	1.525e-02	8.524e-01	9.876e-03
3.5	193	3.018e+00	5.177e-02	9.694e-01	8.843e-03	1.440e+01	3.304e-01	1.477e+01	3.347e-01	-8.699e-01	1.524e-02	8.553e-01	8.768e-03
3.5	194	3.046e+00	5.638e-02	9.726e-01	8.717e-03	1.449e+01	3.575e-01	1.484e+01	3.629e-01	-8.744e-01	1.522e-02	8.582e-01	8.513e-03
3.5	195	3.072e+00	5.849e-02	9.757e-01	8.714e-03	1.457e+01	3.735e-01	1.491e+01	3.794e-01	-8.788e-01	1.495e-02	8.610e-01	8.978e-03
3.5	196	3.098e+00	5.452e-02	9.787e-01	8.797e-03	1.464e+01	3.597e-01	1.497e+01	3.635e-01	-8.830e-01	1.447e-02	8.638e-01	9.066e-03
3.5	197	3.123e+00	4.881e-02	9.817e-01	8.782e-03	1.472e+01	3.375e-01	1.503e+01	3.368e-01	-8.872e-01	1.397e-02	8.665e-01	8.514e-03
